model_id,size,params_log,country_ref,dimension,item_id,score_raw,scale_min,scale_max,run_id,prompt_id,time_stamp
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,644,5,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,646,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,647,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,649,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,650,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,653,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,655,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,656,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,658,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,661,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,664,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,665,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,666,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,667,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,668,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,670,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,674,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,675,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,678,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,679,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,686,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,687,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,693,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,694,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,695,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,696,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,697,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,703,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,705,5,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Indulgence,706,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,975,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,976,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,977,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,978,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,979,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,980,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,981,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,982,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,983,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,984,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,985,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,987,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,989,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,990,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,991,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,992,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,994,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,995,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,996,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,997,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,998,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1000,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1001,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1002,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1003,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1004,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1005,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1006,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1007,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1008,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1009,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1010,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1011,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1013,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1015,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1016,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1017,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1019,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1020,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1021,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1024,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1025,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1026,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1027,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1031,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1032,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1033,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1035,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1036,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1039,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1040,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1041,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1042,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1043,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1048,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1049,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1050,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1052,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1053,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1054,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1055,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1056,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1057,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1059,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1060,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1061,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1062,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1064,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1065,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1066,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1070,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1071,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1075,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1076,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1077,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1078,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1079,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1080,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1082,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1083,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1084,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1085,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1086,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1087,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1088,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1089,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1091,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1092,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1094,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1096,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1098,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1099,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1100,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1101,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1102,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1103,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1106,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1107,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1109,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1110,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1112,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1113,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1115,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1117,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1119,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1120,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1121,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1125,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1126,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1128,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1129,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1136,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1137,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1139,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1141,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1143,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1146,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1148,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1151,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1152,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1153,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1154,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1155,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1156,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1158,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1159,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1160,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1164,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1166,1,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1168,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1172,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1173,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1179,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1180,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1181,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1187,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1189,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1194,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1218,5,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1239,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Long_Term_Orientation,1240,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1459,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1461,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1463,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1464,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1465,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1466,5,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1467,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1468,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1470,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1471,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1472,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1473,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1474,5,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1475,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1476,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1477,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1478,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1480,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1481,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1482,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1486,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1487,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1490,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1492,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1493,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1495,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1497,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1498,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1499,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1500,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1501,2,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1502,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1504,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1505,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1506,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1508,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1509,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1511,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1512,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1515,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1519,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1520,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1522,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1523,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1524,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1525,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1526,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1528,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1529,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1532,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1533,4,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1534,5,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1538,3,1,5,1,1,2025-10-28T10:33:49
Qwen_Qwen3-32B,XL,10.505149978319906,China,Masculinity,1539,3,1,5,1,1,2025-10-28T10:33:49
